"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSAIP01","ASSDEM01","ASSDEM02","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGIND01","CNGREP01","CNGREP02","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_2_N","PR_2_Y","PR_32_N","PR_32_Y","PR_33_N","PR_33_Y","PR_34_N","PR_34_Y","PR_35_N","PR_35_Y","PR_36_N","PR_36_Y","PR_3_N","PR_3_Y","PR_4_N","PR_4_Y","PR_5_N","PR_5_Y","PR_6_N","PR_6_Y","SENDEM01","SENDEM02","SENREP01","SENREP02","USPDEM01","USPREP01","USSDEM01","USSREP01"
"38","9228","19","11","11","2","1156","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","0","0","0","0","0","0","0","170","667","0","0","766","0","0","174","0","8","814","14","9","5","113","237","690","384","549","696","219","407","465","280","609","225","690","86","851","191","754","449","469","326","575","695","0","219","0","754","184","758","186"
"38","9229","19","11","11","2","1265","0","0","0","0","0","0","0","0","0","1118","0","0","0","0","0","0","0","0","0","0","0","0","222","726","0","0","887","0","0","167","0","7","956","10","3","8","106","225","799","327","707","691","341","537","453","256","752","347","697","88","963","183","856","411","609","313","703","850","0","175","0","909","135","919","137"
"38","9231","19","11","11","2","1327","0","0","0","0","0","0","0","0","0","1141","0","0","0","0","0","0","0","0","0","0","0","0","296","703","0","0","931","0","0","137","0","10","991","11","3","13","95","225","855","280","797","652","428","560","487","248","797","398","659","82","1015","176","915","376","697","280","777","912","0","141","0","961","117","961","125"
"38","9232","19","11","11","2","1040","0","0","0","0","0","0","0","0","0","891","0","0","0","0","0","0","0","0","0","0","0","0","216","555","0","0","713","0","0","127","0","10","772","15","8","5","64","170","652","236","598","474","346","375","413","180","632","287","527","46","798","121","717","275","542","229","584","686","0","133","0","725","107","740","101"
"38","9233","19","11","11","2","1091","0","0","0","0","0","0","0","0","0","903","0","0","0","0","0","0","0","0","0","0","0","0","244","529","0","0","670","0","0","164","0","4","715","9","9","5","137","201","636","261","573","520","317","423","377","211","590","267","555","123","723","164","675","346","486","282","540","625","0","191","0","670","159","668","164"
"38","9234","19","11","11","2","1026","0","0","0","0","0","0","0","0","0","861","0","0","0","0","0","0","0","0","0","0","0","0","244","483","0","0","633","0","0","155","0","7","690","17","2","2","131","166","627","238","561","409","367","399","360","157","612","288","501","111","689","134","661","290","477","255","521","627","0","156","0","655","126","664","129"
"38","9235","19","11","11","2","1014","0","0","0","0","0","0","0","0","0","859","0","0","0","0","0","0","0","0","0","0","0","0","250","442","0","0","642","0","0","152","0","9","702","13","3","8","115","175","607","223","559","415","360","378","370","154","613","266","508","98","701","145","647","263","505","229","542","616","0","152","0","655","128","669","131"
"38","9236","19","11","11","2","1085","0","0","0","0","0","0","0","0","0","935","0","0","0","0","0","0","0","0","0","0","0","0","264","529","0","0","768","0","0","118","0","11","815","12","1","3","77","165","711","223","655","480","386","460","361","160","693","347","521","73","826","121","761","277","591","225","638","745","0","120","0","770","107","789","102"
"38","9237","19","11","11","2","1055","0","0","0","0","0","0","0","0","0","913","0","0","0","0","0","0","0","0","0","0","0","0","240","508","0","0","763","0","0","66","0","4","809","26","7","9","31","112","743","178","682","442","395","467","331","147","680","438","400","39","837","80","781","217","625","154","701","742","0","76","0","786","55","789","51"
"38","9238","19","11","11","2","569","0","0","0","0","0","0","0","0","0","492","0","0","0","0","0","0","0","0","0","0","0","0","106","314","0","0","410","0","0","60","0","4","431","6","3","5","33","83","375","131","327","293","162","227","208","130","313","143","300","25","444","63","405","180","274","105","345","373","0","81","0","401","66","406","63"
"38","9239","19","11","11","2","857","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","0","0","0","0","0","0","139","503","0","0","598","0","0","110","0","6","652","7","7","3","69","149","544","197","492","465","221","310","345","173","495","210","480","48","670","130","571","275","412","204","471","575","0","119","0","621","83","625","86"
"38","9241","19","11","11","2","1434","0","0","0","0","0","0","0","0","0","1258","0","0","0","0","0","0","0","0","0","0","0","0","287","786","0","0","987","0","0","198","0","4","1058","20","9","5","132","275","905","388","794","735","435","547","578","279","864","368","795","103","1095","219","968","461","702","350","801","969","0","204","0","990","184","1004","182"
"38","9242","19","11","11","2","1102","0","0","0","0","0","0","0","0","0","970","0","0","0","0","0","0","0","0","0","0","0","0","204","627","0","0","780","0","0","144","0","3","831","6","9","3","101","168","740","253","644","575","309","414","429","230","642","272","602","70","851","127","785","301","583","270","608","761","0","139","0","793","123","803","123"
"38","9243","19","11","11","2","1095","0","0","0","0","0","0","0","0","0","876","0","0","0","0","0","0","0","0","0","0","0","0","253","489","0","0","655","0","0","174","0","8","697","16","7","5","126","201","605","252","565","455","353","386","383","176","614","259","546","102","718","162","644","312","484","265","528","641","0","170","0","657","146","670","148"
"38","9301","19","11","11","2","997","0","0","0","0","0","0","0","0","0","852","0","0","0","0","0","0","0","0","0","0","0","0","149","556","0","0","642","0","0","165","0","9","683","8","5","0","134","231","562","304","494","555","238","369","393","229","538","195","597","85","722","187","604","365","418","297","487","608","0","181","0","654","156","660","154"
"38","9302","19","11","11","2","1104","0","0","0","0","0","0","0","0","0","976","0","0","0","0","0","0","0","0","0","0","0","0","174","645","0","0","757","0","0","169","0","10","828","11","3","1","105","211","689","309","588","616","279","428","418","258","603","269","617","74","843","169","741","369","520","268","626","735","0","168","0","767","141","777","144"
"38","9303","19","11","11","2","1056","0","0","0","0","0","0","0","0","0","906","0","0","0","0","0","0","0","0","0","0","0","0","205","562","0","0","689","0","0","160","0","5","745","14","9","2","109","202","619","283","546","486","331","408","379","181","614","263","551","53","797","149","685","303","504","246","560","670","0","156","0","710","129","711","134"
"38","9304","19","11","11","2","1248","0","0","0","0","0","0","0","0","0","1083","0","0","0","0","0","0","0","0","0","0","0","0","211","670","0","0","814","0","0","191","0","12","900","16","6","4","124","242","770","348","663","610","389","494","462","256","722","326","666","77","956","177","852","394","612","321","668","812","0","175","0","846","161","858","158"
"38","9305","19","11","11","2","1140","0","0","0","0","0","0","0","0","0","959","0","0","0","0","0","0","0","0","0","0","0","0","225","563","0","0","669","0","0","170","0","14","768","15","5","3","126","201","623","289","531","570","303","360","473","181","609","233","644","92","748","166","661","365","502","246","551","660","0","163","0","672","162","680","167"
"38","9306","19","11","11","2","885","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","0","0","0","0","0","0","195","422","0","0","531","0","0","172","0","9","610","13","6","4","97","188","521","246","464","429","273","358","309","184","503","236","455","79","639","143","573","282","412","226","459","535","0","147","0","576","142","580","140"
"38","9401","19","11","11","2","1249","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","0","0","0","0","0","0","0","350","421","0","0","725","0","0","167","0","18","758","20","4","16","150","199","722","234","692","428","485","507","358","153","720","400","512","115","816","155","769","315","583","267","636","674","0","194","0","738","138","754","145"
"38","9402","19","11","11","2","1255","0","0","0","0","0","0","0","0","0","989","0","0","0","0","0","0","0","0","0","0","0","0","389","413","0","0","699","0","0","176","0","14","770","19","2","7","150","238","678","262","663","482","428","481","391","178","713","362","540","146","776","211","713","355","557","298","609","644","0","207","0","721","140","724","146"
"38","9403","19","11","11","2","1085","0","0","0","0","0","0","0","0","0","841","0","0","0","0","0","0","0","0","0","0","0","0","338","337","0","0","520","0","0","228","0","13","574","12","2","10","212","245","555","287","503","434","353","407","353","180","586","270","530","179","620","219","579","368","424","335","438","507","0","233","0","560","184","557","185"
"38","9404","19","11","11","2","1011","0","0","0","0","0","0","0","0","0","798","0","0","0","0","0","0","0","0","0","0","0","0","291","350","0","0","507","0","0","199","0","13","574","13","0","11","162","230","506","271","460","446","286","382","323","187","521","236","501","188","551","200","534","348","373","315","399","482","0","207","0","542","165","543","172"
"38","9405","19","11","11","2","1086","0","0","0","0","0","0","0","0","0","871","0","0","0","0","0","0","0","0","0","0","0","0","285","412","0","0","583","0","0","207","0","17","624","17","4","6","178","261","537","305","496","508","278","382","379","187","577","246","549","191","619","228","574","381","392","332","446","547","0","219","0","611","174","617","174"
"38","9406","19","11","11","2","1181","0","0","0","0","0","0","0","0","0","915","0","0","0","0","0","0","0","0","0","0","0","0","327","412","0","0","627","0","0","223","0","13","681","14","9","9","172","234","619","308","547","504","343","434","370","195","626","294","547","183","681","221","634","393","448","334","498","577","0","243","0","631","191","639","201"
"38","9407","19","11","11","2","1191","0","0","0","0","0","0","0","0","0","949","0","0","0","0","0","0","0","0","0","0","0","0","352","416","0","0","661","0","0","202","0","7","707","18","4","9","180","225","665","255","635","450","429","467","377","178","695","349","535","173","731","214","683","341","539","293","575","641","0","199","0","684","180","694","180"
"38","9408","19","11","11","2","1013","0","0","0","0","0","0","0","0","0","810","0","0","0","0","0","0","0","0","0","0","0","0","279","377","0","0","604","0","0","133","0","18","641","13","1","6","107","169","581","187","572","371","368","419","296","140","592","320","426","101","668","129","632","255","482","229","504","559","0","156","0","621","114","622","117"
"38","9409","19","11","11","2","843","0","0","0","0","0","0","0","0","0","649","0","0","0","0","0","0","0","0","0","0","0","0","236","288","0","0","432","0","0","166","0","12","466","9","2","3","144","194","422","204","404","376","218","302","264","154","444","190","413","132","478","165","449","296","302","225","360","389","0","187","0","444","135","442","140"
"38","9411","19","11","11","2","1153","0","0","0","0","0","0","0","0","0","920","0","0","0","0","0","0","0","0","0","0","0","0","307","424","0","0","627","0","0","205","0","19","671","14","3","6","190","279","554","316","509","506","307","403","380","192","633","253","598","192","649","227","613","416","403","340","476","574","0","230","0","634","187","638","185"
"38","9412","19","11","11","2","1119","0","0","0","0","0","0","0","0","0","913","0","0","0","0","0","0","0","0","0","0","0","0","299","425","0","0","583","0","0","248","0","11","642","10","3","10","208","297","550","329","504","564","266","393","401","214","594","211","625","211","631","255","581","464","369","366","442","526","0","265","0","597","220","592","235"
"38","9413","19","11","11","2","1203","0","0","0","0","0","0","0","0","0","965","0","0","0","0","0","0","0","0","0","0","0","0","399","373","0","0","598","0","0","284","0","14","665","8","6","9","228","362","535","407","494","616","275","426","431","232","644","218","687","265","630","322","577","511","380","453","432","594","0","274","0","627","231","636","234"
"38","9414","19","11","11","2","1101","0","0","0","0","0","0","0","0","0","882","0","0","0","0","0","0","0","0","0","0","0","0","293","423","0","0","560","0","0","242","0","9","613","12","2","8","206","276","552","323","499","525","288","413","372","209","601","267","560","196","636","261","570","421","391","333","466","527","0","251","0","589","207","598","207"
"38","9415","19","11","11","2","1114","0","0","0","0","0","0","0","0","0","845","0","0","0","0","0","0","0","0","0","0","0","0","293","385","0","0","577","0","0","193","0","11","604","9","3","9","191","266","503","319","438","526","240","356","369","201","558","182","588","191","585","250","528","392","356","334","406","524","0","214","0","577","175","585","181"
"38","9416","19","11","11","2","1089","0","0","0","0","0","0","0","0","0","856","0","0","0","0","0","0","0","0","0","0","0","0","310","373","0","0","577","0","0","209","0","13","622","8","2","5","182","242","563","296","506","521","277","419","355","187","595","266","534","176","617","231","570","393","401","326","443","533","0","226","0","592","180","608","181"
"38","9417","19","11","11","2","1000","0","0","0","0","0","0","0","0","0","791","0","0","0","0","0","0","0","0","0","0","0","0","311","330","0","0","500","0","0","228","0","9","542","4","3","3","207","291","449","315","436","507","222","336","364","201","521","170","565","185","559","261","482","422","309","354","353","430","0","266","0","516","187","532","189"
"38","9418","19","11","11","2","1061","0","0","0","0","0","0","0","0","0","815","0","0","0","0","0","0","0","0","0","0","0","0","329","340","0","0","489","0","0","247","0","15","540","11","0","9","216","287","456","336","408","485","236","366","329","211","488","185","562","201","536","245","495","427","315","365","353","459","0","251","0","500","222","502","232"
"38","9419","19","11","11","2","1008","0","0","0","0","0","0","0","0","0","759","0","0","0","0","0","0","0","0","0","0","0","0","302","305","0","0","482","0","0","208","0","16","521","8","3","6","187","264","429","287","411","454","241","319","330","179","492","176","526","193","515","221","483","369","329","338","338","457","0","208","0","507","171","514","180"
"38","9421","19","11","11","2","983","0","0","0","0","0","0","0","0","0","735","0","0","0","0","0","0","0","0","0","0","0","0","264","310","0","0","454","0","0","210","0","9","477","16","3","7","197","268","409","318","356","458","213","292","337","194","465","168","506","197","486","237","447","388","284","322","333","409","0","225","0","458","198","464","204"
"38","9422","19","11","11","2","1093","0","0","0","0","0","0","0","0","0","850","0","0","0","0","0","0","0","0","0","0","0","0","320","349","0","0","522","0","0","243","0","10","576","8","1","11","214","272","495","324","452","497","267","357","366","226","507","197","588","194","578","267","495","418","343","380","376","504","0","234","0","529","198","538","215"
"38","9423","19","11","11","2","1063","0","0","0","0","0","0","0","0","0","821","0","0","0","0","0","0","0","0","0","0","0","0","315","368","0","0","512","0","0","233","0","19","579","16","3","3","176","223","528","252","495","463","284","348","357","120","601","225","530","173","591","194","558","359","394","310","419","508","0","210","0","558","179","562","189"
"38","9424","19","11","11","2","1197","0","0","0","0","0","0","0","0","0","941","0","0","0","0","0","0","0","0","0","0","0","0","361","385","0","0","571","0","0","270","0","11","631","12","1","8","246","310","554","359","503","547","299","409","422","232","595","215","660","264","610","293","576","444","407","396","429","545","0","267","0","595","227","600","233"
"38","9425","19","11","11","2","836","0","0","0","0","0","0","0","0","0","667","0","0","0","0","0","0","0","0","0","0","0","0","244","281","0","0","372","0","0","225","0","6","432","16","1","3","191","256","353","264","338","422","188","298","278","167","422","156","457","209","406","225","391","346","260","296","293","367","0","206","0","414","177","410","187"
"38","9426","19","11","11","2","1054","0","0","0","0","0","0","0","0","0","851","0","0","0","0","0","0","0","0","0","0","0","0","357","343","0","0","542","0","0","236","0","11","581","9","5","9","203","303","484","328","452","546","241","364","394","194","568","203","588","219","564","252","532","437","345","365","401","512","0","243","0","554","198","560","208"
"38","9427","19","11","11","2","914","0","0","0","0","0","0","0","0","0","698","0","0","0","0","0","0","0","0","0","0","0","0","276","265","0","0","407","0","0","215","0","10","447","12","2","9","189","257","384","275","360","447","185","299","303","168","441","142","494","192","440","223","407","356","263","300","312","403","0","214","0","439","175","439","185"
"38","9428","19","11","11","2","1272","0","0","0","0","0","0","0","0","0","1053","0","0","0","0","0","0","0","0","0","0","0","0","365","512","0","0","741","0","0","222","0","16","796","11","8","8","183","307","656","361","585","619","324","480","427","234","702","292","676","192","788","237","722","500","455","409","541","677","0","265","0","770","187","779","189"
"38","9429","19","11","11","2","1110","0","0","0","0","0","0","0","0","0","874","0","0","0","0","0","0","0","0","0","0","0","0","327","351","0","0","568","0","0","227","0","8","603","13","3","7","213","275","527","311","487","506","274","352","395","183","574","196","584","217","587","238","563","431","355","347","413","513","0","244","0","575","196","577","203"
"38","9431","19","11","11","2","828","0","0","0","0","0","0","0","0","0","640","0","0","0","0","0","0","0","0","0","0","0","0","251","268","0","0","395","0","0","194","0","6","446","6","6","3","158","237","356","261","337","406","184","297","280","153","411","146","445","185","414","208","392","357","235","287","292","351","0","215","0","424","156","428","156"
"38","9432","19","11","11","2","1061","0","0","0","0","0","0","0","0","0","800","0","0","0","0","0","0","0","0","0","0","0","0","270","371","0","0","490","0","0","243","0","24","508","18","5","6","222","291","449","331","398","504","231","352","360","209","517","179","565","217","534","242","505","414","317","368","357","451","0","255","0","491","210","489","221"
"38","9433","19","11","11","2","1003","0","0","0","0","0","0","0","0","0","787","0","0","0","0","0","0","0","0","0","0","0","0","262","374","0","0","455","0","0","263","0","13","522","5","5","2","218","279","468","330","406","526","200","361","340","211","499","173","549","206","536","243","498","434","288","349","372","431","0","262","0","506","202","503","204"
"38","9434","19","11","11","2","1062","0","0","0","0","0","0","0","0","0","793","0","0","0","0","0","0","0","0","0","0","0","0","328","311","0","0","510","0","0","199","0","8","546","19","1","12","186","259","489","283","466","433","303","361","352","160","565","255","487","207","548","214","531","347","385","306","422","483","0","208","0","524","180","534","178"
"38","9435","19","11","11","2","1141","0","0","0","0","0","0","0","0","0","905","0","0","0","0","0","0","0","0","0","0","0","0","323","401","0","0","569","0","0","255","0","12","615","22","3","8","208","286","548","330","507","528","295","415","388","204","616","227","612","231","628","242","602","437","395","385","433","530","0","291","0","588","218","604","216"
"38","9436","19","11","11","2","915","0","0","0","0","0","0","0","0","0","672","0","0","0","0","0","0","0","0","0","0","0","0","283","266","0","0","435","0","0","182","0","18","457","21","0","1","148","216","414","256","370","366","241","304","282","135","472","195","434","155","475","192","438","318","298","283","324","404","0","185","0","449","145","459","148"
"38","9437","19","11","11","2","1119","0","0","0","0","0","0","0","0","0","867","0","0","0","0","0","0","0","0","0","0","0","0","326","382","0","0","554","0","0","245","0","22","600","8","2","4","207","267","541","330","463","515","283","379","381","213","563","226","582","219","570","245","564","434","350","366","399","525","0","248","0","568","201","576","205"
"38","9438","19","11","11","2","978","0","0","0","0","0","0","0","0","0","756","0","0","0","0","0","0","0","0","0","0","0","0","291","339","0","0","463","0","0","221","0","10","492","21","6","10","203","278","428","276","424","435","252","327","351","162","518","187","514","222","480","239","464","368","320","327","362","434","0","239","0","478","187","477","197"
"38","9439","19","11","11","2","926","0","0","0","0","0","0","0","0","0","733","0","0","0","0","0","0","0","0","0","0","0","0","271","338","0","0","475","0","0","214","0","7","514","10","5","2","181","269","429","282","414","435","264","334","339","188","491","168","523","199","502","222","472","385","312","309","379","449","0","199","0","502","173","495","183"
"38","9441","19","11","11","2","1069","0","0","0","0","0","0","0","0","0","835","0","0","0","0","0","0","0","0","0","0","0","0","310","382","0","0","500","0","0","271","0","15","543","16","4","3","237","289","484","331","436","515","257","336","404","194","550","197","576","226","561","237","536","425","339","354","401","487","0","262","0","525","225","530","236"
"38","9442","19","11","11","2","935","0","0","0","0","0","0","0","0","0","748","0","0","0","0","0","0","0","0","0","0","0","0","230","374","0","0","484","0","0","197","0","11","509","10","8","8","183","265","433","291","407","459","229","308","352","192","495","219","488","169","526","223","479","362","330","312","369","452","0","213","0","500","178","508","179"
"38","9443","19","11","11","2","1042","0","0","0","0","0","0","0","0","0","840","0","0","0","0","0","0","0","0","0","0","0","0","317","378","0","0","533","0","0","225","0","13","605","9","6","4","182","258","520","269","509","455","303","399","328","175","578","291","487","158","618","225","545","375","388","311","441","515","0","228","0","578","170","576","185"
"38","9444","19","11","11","2","1097","0","0","0","0","0","0","0","0","0","860","0","0","0","0","0","0","0","0","0","0","0","0","332","373","0","0","542","0","0","230","0","12","587","15","1","12","209","283","502","293","503","434","341","388","368","183","582","219","579","217","569","242","551","397","386","352","406","500","0","255","0","571","204","571","214"
"38","9445","19","11","11","2","967","0","0","0","0","0","0","0","0","0","753","0","0","0","0","0","0","0","0","0","0","0","0","290","333","0","0","457","0","0","227","0","12","515","12","14","9","173","293","408","305","386","484","214","322","342","192","481","158","527","191","509","261","441","409","278","350","323","432","0","235","0","473","197","485","196"
"38","9446","19","11","11","2","1049","0","0","0","0","0","0","0","0","0","803","0","0","0","0","0","0","0","0","0","0","0","0","273","373","0","0","488","0","0","248","0","14","531","9","0","7","220","317","411","341","393","561","178","358","338","236","476","151","589","215","517","281","452","467","248","379","334","434","0","282","0","497","235","500","232"
"38","9447","19","11","11","2","1034","0","0","0","0","0","0","0","0","0","832","0","0","0","0","0","0","0","0","0","0","0","0","296","388","0","0","551","0","0","224","0","18","578","15","1","7","180","310","460","332","440","516","242","364","363","220","522","184","590","204","568","255","511","441","319","367","387","499","0","248","0","560","195","559","209"
"38","9448","19","11","11","2","1196","0","0","0","0","0","0","0","0","0","958","0","0","0","0","0","0","0","0","0","0","0","0","362","423","0","0","618","0","0","258","0","8","677","14","6","2","212","327","569","337","551","578","296","401","449","262","594","222","669","218","667","288","613","503","374","371","490","566","0","290","0","648","206","655","216"
"38","9449","19","11","11","2","583","0","0","0","0","0","0","0","0","0","480","0","0","0","0","0","0","0","0","0","0","0","0","157","231","0","0","281","0","0","157","0","11","313","6","5","2","130","219","219","252","188","345","85","204","210","166","263","68","375","136","306","181","257","308","121","273","155","243","0","184","0","286","149","280","150"
"38","9451","19","11","11","2","1267","0","0","0","0","0","0","0","0","0","1033","0","0","0","0","0","0","0","0","0","0","0","0","324","502","0","0","591","0","0","345","0","15","665","16","5","3","284","427","533","523","435","752","204","446","445","307","607","172","793","318","634","387","564","647","295","573","350","553","0","363","0","619","316","631","317"
"38","9452","19","11","11","2","1094","0","0","0","0","0","0","0","0","0","880","0","0","0","0","0","0","0","0","0","0","0","0","295","408","0","0","529","0","0","273","0","15","584","13","2","3","234","334","475","401","414","606","206","315","448","244","553","143","680","252","564","316","495","509","297","435","353","459","0","314","0","529","257","537","258"
"38","9501","19","11","11","2","1105","0","0","0","0","0","0","0","0","0","931","0","0","0","0","0","0","0","0","0","0","0","0","303","460","0","0","751","0","0","80","0","8","806","31","7","10","40","122","755","137","747","375","504","535","305","137","722","497","358","26","870","86","805","186","681","137","740","734","0","87","0","777","63","783","66"
"38","9502","19","11","11","2","994","0","0","0","0","0","0","0","0","0","869","0","0","0","0","0","0","0","0","0","0","0","0","239","494","0","0","735","0","0","76","0","9","786","12","2","13","32","100","699","131","674","402","395","459","312","122","667","394","404","32","797","64","750","177","620","155","648","743","0","62","0","767","49","771","51"
"38","9503","19","11","11","2","985","0","0","0","0","0","0","0","0","0","840","0","0","0","0","0","0","0","0","0","0","0","0","222","471","0","0","699","0","0","53","0","6","744","27","4","17","25","76","713","123","665","354","424","488","260","122","637","432","342","28","778","72","711","149","625","105","673","681","0","63","0","716","41","721","43"
"38","9504","19","11","11","2","1319","0","0","0","0","0","0","0","0","0","1153","0","0","0","0","0","0","0","0","0","0","0","0","323","653","0","0","986","0","0","83","0","1","1049","25","6","13","40","125","962","178","906","516","570","665","394","175","892","609","466","34","1082","87","1022","230","855","164","925","975","0","81","0","1017","57","1026","55"
"38","9505","19","11","11","2","1368","0","0","0","0","0","0","0","0","0","1191","0","0","0","0","0","0","0","0","0","0","0","0","323","676","0","0","1012","0","0","91","0","5","1097","19","5","10","44","133","1000","191","938","572","543","616","457","198","907","592","512","34","1106","101","1035","264","853","178","923","989","0","94","0","1037","67","1044","65"
"38","9506","19","11","11","2","1151","0","0","0","0","0","0","0","0","0","1007","0","0","0","0","0","0","0","0","0","0","0","0","297","535","0","0","822","0","0","87","0","6","880","37","0","9","56","121","826","165","782","431","507","556","352","150","772","488","434","35","929","81","876","236","697","156","774","819","0","92","0","857","62","858","64"
"38","9507","19","11","11","2","1014","0","0","0","0","0","0","0","0","0","844","0","0","0","0","0","0","0","0","0","0","0","0","239","434","0","0","655","0","0","121","0","8","701","14","1","9","98","108","685","149","646","381","403","430","325","132","631","364","404","93","714","100","691","195","595","189","593","662","0","107","0","665","107","674","104"
"38","9508","19","11","11","2","1154","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","0","0","0","0","0","0","0","287","543","0","0","833","0","0","101","0","5","904","24","1","13","44","123","827","179","782","467","478","532","372","154","770","469","481","44","921","79","882","205","730","155","792","837","0","82","0","876","60","879","62"
"38","9509","19","11","11","2","1035","0","0","0","0","0","0","0","0","0","895","0","0","0","0","0","0","0","0","0","0","0","0","228","484","0","0","758","0","0","52","0","8","818","6","1","8","36","101","749","164","685","415","415","483","308","139","672","436","404","40","830","85","774","182","646","146","703","742","0","58","0","780","48","787","50"
"38","9511","19","11","11","2","469","0","0","0","0","0","0","0","0","0","335","0","0","0","0","0","0","0","0","0","0","0","0","115","151","0","0","262","0","0","38","0","5","282","9","1","4","26","46","265","67","245","147","156","150","145","40","266","128","183","44","271","28","280","90","218","87","211","250","0","45","0","252","37","256","39"
"38","9512","19","11","11","2","487","0","0","0","0","0","0","0","0","0","421","0","0","0","0","0","0","0","0","0","0","0","0","118","217","0","0","328","0","0","65","0","5","356","3","1","4","44","75","309","93","290","169","209","181","179","64","307","141","246","38","354","61","330","105","272","100","281","318","0","66","0","338","52","341","55"
"38","9513","19","11","11","2","159","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","28","70","0","0","95","0","0","26","0","1","96","1","0","2","20","27","90","38","82","73","40","56","55","32","86","38","82","21","102","27","94","46","71","43","73","90","0","29","0","92","25","97","25"
"38","9701","19","11","11","2","1160","0","0","0","0","0","0","0","0","0","983","0","0","0","0","0","0","0","0","0","0","0","0","307","484","0","0","742","0","0","156","0","12","796","17","3","13","123","157","769","188","733","401","509","511","369","137","751","419","482","108","828","130","798","269","635","210","690","711","0","167","0","759","126","773","127"
"38","9702","19","11","11","2","1014","0","0","0","0","0","0","0","0","0","881","0","0","0","0","0","0","0","0","0","0","0","0","295","453","0","0","711","0","0","106","0","3","748","18","5","7","77","121","720","177","665","386","449","487","319","146","679","415","421","59","791","100","742","230","603","181","639","686","0","108","0","725","87","734","86"
"38","9703","19","11","11","2","1044","0","0","0","0","0","0","0","0","0","880","0","0","0","0","0","0","0","0","0","0","0","0","220","497","0","0","709","0","0","81","0","4","783","15","3","12","44","112","716","174","653","427","386","478","305","155","642","420","385","39","807","81","755","228","592","150","657","708","0","84","0","738","61","752","58"
"38","9704","19","11","11","2","864","0","0","0","0","0","0","0","0","0","744","0","0","0","0","0","0","0","0","0","0","0","0","215","400","0","0","596","0","0","86","0","10","649","20","2","8","45","96","602","143","563","348","334","381","279","131","556","364","321","49","664","87","619","194","500","153","545","596","0","79","0","619","64","626","65"
"38","9705","19","11","11","2","1096","0","0","0","0","0","0","0","0","0","911","0","0","0","0","0","0","0","0","0","0","0","0","301","452","0","0","690","0","0","148","0","4","752","22","3","9","104","197","657","253","591","455","381","445","364","173","650","355","487","123","748","178","680","317","522","240","606","649","0","158","0","718","119","725","119"
"38","9706","19","11","11","2","1059","0","0","0","0","0","0","0","0","0","895","0","0","0","0","0","0","0","0","0","0","0","0","265","439","0","0","693","0","0","126","0","4","757","11","2","10","97","124","704","189","633","396","416","473","317","131","674","399","420","94","754","125","716","250","564","196","625","682","0","130","0","714","100","723","99"
"38","9707","19","11","11","2","1104","0","0","0","0","0","0","0","0","0","955","0","0","0","0","0","0","0","0","0","0","0","0","274","497","0","0","756","0","0","120","0","9","813","14","1","6","96","155","735","219","666","440","430","519","325","160","716","413","465","75","826","133","756","272","612","201","671","729","0","119","0","765","98","786","92"
"38","9708","19","11","11","2","1026","0","0","0","0","0","0","0","0","0","886","0","0","0","0","0","0","0","0","0","0","0","0","249","478","0","0","722","0","0","104","0","6","761","15","2","5","83","127","708","184","638","416","393","448","331","151","641","355","447","67","774","107","728","244","571","193","614","702","0","106","0","730","99","739","91"
"38","9709","19","11","11","2","1238","0","0","0","0","0","0","0","0","0","1027","0","0","0","0","0","0","0","0","0","0","0","0","341","522","0","0","740","0","0","203","0","10","810","20","6","11","146","274","681","341","617","606","338","481","424","227","700","309","652","163","806","247","719","435","499","368","559","718","0","198","0","791","142","789","150"
"38","9711","19","11","11","2","975","0","0","0","0","0","0","0","0","0","831","0","0","0","0","0","0","0","0","0","0","0","0","254","432","0","0","619","0","0","152","0","3","670","10","1","7","119","252","528","308","467","547","217","376","356","227","520","233","547","138","635","224","548","374","398","294","467","578","0","167","0","614","130","630","129"
"38","9712","19","11","11","2","1197","0","0","0","0","0","0","0","0","0","1054","0","0","0","0","0","0","0","0","0","0","0","0","351","531","0","0","825","0","0","143","0","10","885","17","5","13","98","213","780","255","739","557","440","558","382","213","762","441","546","89","914","172","822","335","637","248","725","783","0","157","0","849","112","859","114"
"38","9713","19","11","11","2","1107","0","0","0","0","0","0","0","0","0","968","0","0","0","0","0","0","0","0","0","0","0","0","299","534","0","0","743","0","0","156","0","9","784","18","6","5","122","230","693","284","642","538","376","498","388","213","679","353","558","118","817","184","744","358","552","277","629","736","0","155","0","772","127","780","129"
